issue_id,issue,time,issue_time,category,description,topic,mark,abnormal_behavior,car_id,region,channel,platform,disengage_type,reviewed_status,version,safety_level,create_time
ISS-0486-6P41MQ,Lane boundary flicker,2026-06-12 01:37:33,1781253453670,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The case should be compared against the latest regression run.,Lane boundary flicker,"[""comfort"", ""bad_case""]","[""hard_brake""]",CAR-748,guangzhou,fleet_replay,8,0,0,ads_2026.06.2,S0,1781257473670
ISS-0487-ETVJSY,Environment parameter drift,2026-06-12 15:16:07,1781302567539,simulation,Weather and surface parameters drifted from the scenario baseline. The test remained valid but needs tighter configuration control. The issue is useful for scenario-library expansion.,Environment parameter drift,"[""stuck"", ""low_confidence"", ""route_blocker""]",[],CAR-584,austin,simulation,8,1,0,ads_2026.06.3,S3,1781304427539
ISS-0488-6XA08D,Over-conservative yield,2026-06-04 19:16:22,1780625782162,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The event was closed after offline triage.,Over-conservative yield,"[""manual_takeover"", ""hard_brake""]","[""jerk"", ""hesitation""]",CAR-450,austin,PERFTEST,3,1,1,ads_2026.07.0-beta,S2,1780626982162
ISS-0489-QRVFI0,Pose jump,2026-06-14 18:53:10,1781488390175,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The record is suitable for module-owner follow-up.,Pose jump,"[""bad_case"", ""regression""]","[""late_response""]",CAR-822,las_vegas,road_test,7,1,1,ads_2026.07.0-beta,S1,1781492770175
ISS-0490-OE4YK1,Unstable cut-in prediction,2026-06-05 07:54:28,1780671268845,prediction,A neighboring vehicle's future path oscillated between keep-lane and cut-in hypotheses. Planning reacted with repeated speed adjustments. The issue is useful for scenario-library expansion.,Unstable cut-in prediction,"[""triage""]","[""route_deviation""]",CAR-860,beijing_yizhuang,fleet_replay,7,0,1,ads_2026.07.0-beta,S3,1780671868845
ISS-0491-P7I2VR,Over-conservative yield,2026-06-17 13:23:43,1781727823073,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The case should be compared against the latest regression run.,Over-conservative yield,"[""manual_takeover"", ""regression""]",[],CAR-470,seattle,PERFTEST,8,2,0,ads_2026.07.0-beta,S0,1781734243073
ISS-0492-HUF3Q8,Lane boundary flicker,2026-06-03 20:06:28,1780542388584,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The case should be compared against the latest regression run.,Lane boundary flicker,"[""route_blocker""]","[""hesitation"", ""hard_brake""]",CAR-429,beijing_yizhuang,road_test,8,0,1,ads_2026.06.3,S1,1780544848584
ISS-0493-XT0W0Q,Unexpected reroute,2026-06-08 21:47:50,1780980470207,routing,A reroute was triggered after a transient road-availability update. The new path was valid but introduced an avoidable lane change. The event was closed after offline triage.,Unexpected reroute,"[""hard_brake""]","[""tracking_error""]",CAR-505,san_francisco,DHMI,3,0,0,ads_2026.06.1,S0,1780988390207
ISS-0494-0K3INA,Uncomfortable stop profile,2026-06-04 18:54:53,1780624493304,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""bad_case"", ""route_blocker""]",[],CAR-975,seattle,DHMI,7,0,1,ads_2026.06.1,S2,1780634873304
ISS-0495-VABWHA,Pose jump,2026-06-15 23:38:59,1781591939980,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The record is suitable for module-owner follow-up.,Pose jump,"[""route_blocker"", ""triage""]",[],CAR-732,guangzhou,DHMI,8,0,1,ads_2026.06.3,S0,1781598239980
ISS-0496-77U55M,Pose jump,2026-06-07 19:10:54,1780884654030,localization,The localization estimate shifted laterally after map matching. Planning absorbed the change and kept the vehicle in lane. The issue is useful for scenario-library expansion.,Pose jump,"[""safety_review""]",[],CAR-879,austin,simulation,8,0,1,ads_2026.06.3,S1,1780887894030
ISS-0497-TJFQSV,Lane boundary flicker,2026-06-06 01:09:32,1780733372564,perception,Lane markings alternated between valid and invalid states. The unstable signal caused lateral planning to become conservative. The case should be compared against the latest regression run.,Lane boundary flicker,"[""route_blocker"", ""triage"", ""bad_case""]","[""route_deviation"", ""jerk""]",CAR-499,austin,PERFTEST,8,1,1,ads_2026.06.2,S3,1780739732564
ISS-0498-3VB6D0,Door status inconsistency,2026-06-14 16:10:30,1781478630209,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The event was closed after offline triage.,Door status inconsistency,"[""triage"", ""hard_brake""]",[],CAR-862,san_francisco,simulation,3,0,1,ads_2026.06.2,S2,1781479650209
ISS-0499-C8O08Q,Pedestrian intent uncertainty,2026-06-04 01:52:42,1780563162520,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The record is suitable for module-owner follow-up.,Pedestrian intent uncertainty,"[""stuck"", ""triage"", ""route_blocker""]","[""takeover""]",CAR-323,austin,fleet_replay,7,0,1,ads_2026.06.1,S0,1780564962520
ISS-0500-NRT69Q,Door status inconsistency,2026-06-18 21:14:19,1781842459744,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The record is suitable for module-owner follow-up.,Door status inconsistency,"[""low_confidence""]","[""hard_brake""]",CAR-537,seattle,PERFTEST,8,0,0,ads_2026.07.0-beta,S0,1781843419744
ISS-0501-47G84S,Delayed log upload,2026-06-09 05:41:31,1781008891509,data_platform,Issue logs were uploaded later than expected after the run. The complete data package became available after retry. The issue is useful for scenario-library expansion.,Delayed log upload,"[""bad_case""]",[],CAR-427,seattle,PERFTEST,8,2,1,ads_2026.06.3,S1,1781010031509
ISS-0502-QROBDQ,Gear state delay,2026-06-08 15:26:42,1780957602963,vehicle_interface,The reported gear state lagged behind the command state. The vehicle waited before continuing the low-speed maneuver. The record is suitable for module-owner follow-up.,Gear state delay,"[""triage""]",[],CAR-909,beijing_yizhuang,fleet_replay,7,0,1,ads_2026.06.1,S0,1780958562963
ISS-0503-IPHUAO,Missing lane attribute,2026-06-12 22:21:19,1781328079685,mapping,The HD map lacked a lane-level attribute needed for a turn decision. The planner selected a conservative fallback path. The issue is useful for scenario-library expansion.,Missing lane attribute,"[""bad_case"", ""comfort""]","[""tracking_error"", ""route_deviation""]",CAR-333,las_vegas,PERFTEST,7,1,0,ads_2026.06.3,S0,1781334139685
ISS-0504-FQSH1I,Steering oscillation,2026-06-09 08:16:56,1781018216482,control,The control loop produced small steering corrections on a straight segment. The vehicle stayed within lane boundaries but ride quality degraded. The event was closed after offline triage.,Steering oscillation,"[""manual_takeover"", ""regression""]","[""late_response""]",CAR-100,las_vegas,PERFTEST,7,0,1,ads_2026.07.0-beta,S0,1781020436482
ISS-0505-SSZYOB,Late object detection,2026-06-02 23:58:44,1780469924864,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The issue is useful for scenario-library expansion.,Late object detection,"[""bad_case""]",[],CAR-219,san_francisco,DHMI,3,0,0,ads_2026.06.3,S1,1780478504864
ISS-0506-8W343O,Uncomfortable stop profile,2026-06-10 00:51:50,1781077910065,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The record is suitable for module-owner follow-up.,Uncomfortable stop profile,"[""route_blocker"", ""bad_case""]","[""hard_brake""]",CAR-734,beijing_yizhuang,road_test,8,0,1,ads_2026.07.0-beta,S3,1781087930065
ISS-0507-14623D,Over-conservative yield,2026-06-11 15:58:36,1781218716228,planning,The planner yielded longer than necessary at a low-speed merge. Traffic behind the ego vehicle slowed during the hesitation. The case should be compared against the latest regression run.,Over-conservative yield,"[""route_blocker"", ""manual_takeover"", ""bad_case""]",[],CAR-599,beijing_yizhuang,fleet_replay,7,0,1,ads_2026.06.2,S3,1781224056228
ISS-0508-AY8ZUJ,Uncomfortable stop profile,2026-06-09 18:40:30,1781055630090,planning,The planned deceleration profile produced an abrupt stop near the stop line. The event was recoverable but reduced ride comfort. The case should be compared against the latest regression run.,Uncomfortable stop profile,"[""comfort"", ""low_confidence""]","[""late_response""]",CAR-307,las_vegas,road_test,7,1,1,ads_2026.06.2,S1,1781056110090
ISS-0509-S1CKP1,Pedestrian intent uncertainty,2026-06-01 11:23:14,1780338194449,prediction,The prediction module assigned low confidence to a pedestrian crossing intent. The vehicle remained cautious until the actor cleared the conflict zone. The event was closed after offline triage.,Pedestrian intent uncertainty,"[""route_blocker""]","[""hard_brake""]",CAR-908,guangzhou,fleet_replay,7,0,1,ads_2026.06.1,S2,1780345454449
ISS-0510-5IF9Y2,Door status inconsistency,2026-06-06 23:48:04,1780814884159,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The record is suitable for module-owner follow-up.,Door status inconsistency,"[""route_blocker"", ""safety_review""]",[],CAR-563,austin,DHMI,8,0,0,ads_2026.06.2,S2,1780819564159
ISS-0511-7QUU8Y,Duplicate issue record,2026-06-01 11:57:37,1780340257831,data_platform,Two issue records referenced the same event window. The duplicate can be merged during manual review. The issue is useful for scenario-library expansion.,Duplicate issue record,"[""hard_brake"", ""bad_case""]","[""tracking_error""]",CAR-841,seattle,DHMI,3,1,1,ads_2026.06.3,S1,1780344157831
ISS-0512-TUC3PL,False positive obstacle,2026-06-06 12:24:16,1780773856911,perception,The model reported a static obstacle in a clear lane. Planning slowed the vehicle unnecessarily before the object track disappeared. The case should be compared against the latest regression run.,False positive obstacle,"[""route_blocker"", ""regression"", ""manual_takeover""]",[],CAR-445,austin,simulation,3,1,0,ads_2026.06.2,S1,1780776376911
ISS-0513-RIQ3NM,Door status inconsistency,2026-06-01 19:53:21,1780368801379,vehicle_interface,A body signal briefly disagreed with the expected closed-door state. The system raised a warning and held the current mode. The issue is useful for scenario-library expansion.,Door status inconsistency,"[""manual_takeover"", ""triage"", ""safety_review""]","[""hesitation"", ""route_deviation""]",CAR-908,phoenix,fleet_replay,8,0,1,ads_2026.06.1,S3,1780375161379
ISS-0514-414ZLT,Unexpected reroute,2026-06-05 22:18:52,1780723132886,routing,A reroute was triggered after a transient road-availability update. The new path was valid but introduced an avoidable lane change. The event was closed after offline triage.,Unexpected reroute,"[""low_confidence"", ""comfort"", ""hard_brake""]","[""hard_brake"", ""tracking_error""]",CAR-994,beijing_yizhuang,simulation,8,1,1,ads_2026.06.3,S0,1780732252886
ISS-0515-12R6A9,Missing lane attribute,2026-06-14 00:53:05,1781423585936,mapping,The HD map lacked a lane-level attribute needed for a turn decision. The planner selected a conservative fallback path. The event was closed after offline triage.,Missing lane attribute,"[""route_blocker"", ""hard_brake""]",[],CAR-288,austin,simulation,3,1,1,ads_2026.06.1,S0,1781432105936
ISS-0516-4H76JC,Unexpected reroute,2026-06-05 06:44:07,1780667047968,routing,A reroute was triggered after a transient road-availability update. The new path was valid but introduced an avoidable lane change. The event was closed after offline triage.,Unexpected reroute,"[""low_confidence"", ""manual_takeover"", ""triage""]","[""false_detection"", ""jerk""]",CAR-349,las_vegas,road_test,3,0,0,ads_2026.06.3,S0,1780677607968
ISS-0517-TNISCS,Late object detection,2026-06-15 04:11:04,1781521864395,perception,The perception stack detected a nearby road user later than expected. The delay reduced downstream reaction margin but did not create a collision. The record is suitable for module-owner follow-up.,Late object detection,"[""hard_brake""]",[],CAR-733,phoenix,fleet_replay,8,0,1,ads_2026.06.3,S2,1781526844395
ISS-0518-H1P376,Heading drift,2026-06-16 23:39:53,1781678393392,localization,The heading estimate drifted during a low-speed turn. Control compensated after the localization confidence recovered. The case should be compared against the latest regression run.,Heading drift,"[""safety_review""]","[""late_response"", ""jerk""]",CAR-813,san_francisco,DHMI,3,1,1,ads_2026.06.1,S3,1781684933392
